Unnamed: 0,Tåguppdrag,Datum_PAU,Tågslag,Tågsort,UppehållstypAvgång,UppehållstypAnkomst,AktivitetskodAvgång,AktivitetskodBeskrivningAvgång,AktivitetskodAnkomst,AktivitetskodBeskrivningAnkomst,DelSträckanummer,Förstaplatssignatur_för_Uppdrag,Sistaplatssignatur_för_Uppdrag,Avgångsplats,Avgångsplatssignatur,Ankomstplats,Ankomstplatssignatur,PlanAvgTid,PlanAnkTid,UtfAnkTid,UtfAvgTid,PlanAnkTid_vid_AvgPlats,UtfAnkTid_vid_AvgPlats,PlanUppehållstidAvgång,UtfUppehållstidAvgång,PlanGångtid,UtfGångtid,FörseningGångtid,AvgFörsening,AnkFörsening,FörseningUppehållAvgång
322099,802,3/8/2019,RST,REGION,Passage,Passage,0,-,0,-,8,Cst,U,Sollentuna,Sol,Häggvik,Hgv,48:00.0,49:00.0,48:00.0,47:00.0,48:00.0,47:00.0,0,0,1,1,0,-1,-1,0
323484,802,3/8/2019,RST,REGION,Passage,Passage,0,-,0,-,9,Cst,U,Häggvik,Hgv,Norrviken,Nvk,49:00.0,50:00.0,48:00.0,48:00.0,49:00.0,48:00.0,0,0,1,0,-1,-1,-2,0
991485,802,3/8/2019,RST,REGION,Passage,Passage,0,-,0,-,10,Cst,U,Norrviken,Nvk,Rotebro,R,50:00.0,51:00.0,49:00.0,48:00.0,50:00.0,48:00.0,0,0,1,1,0,-2,-2,0
663717,802,3/8/2019,RST,REGION,Passage,Passage,0,-,0,-,11,Cst,U,Rotebro,R,Upplands Väsby,Upv,51:00.0,53:00.0,52:00.0,49:00.0,51:00.0,49:00.0,0,0,2,3,1,-2,-1,0
748346,802,3/8/2019,RST,REGION,Passage,Passage,0,-,0,-,12,Cst,U,Upplands Väsby,Upv,Skavstaby,Skby,53:00.0,54:00.0,53:00.0,52:00.0,53:00.0,52:00.0,0,0,1,1,0,-1,-1,0
1880300,802,3/8/2019,RST,REGION,Passage,Passage,0,-,0,-,13,Cst,U,Skavstaby,Skby,Rosersberg,Rs,54:00.0,57:00.0,55:00.0,53:00.0,54:00.0,53:00.0,0,0,3,2,-1,-1,-2,0
1962984,802,3/8/2019,RST,REGION,Passage,Passage,0,-,0,-,14,Cst,U,Rosersberg,Rs,Brista,Bra,57:00.0,58:00.0,56:00.0,55:00.0,57:00.0,55:00.0,0,0,1,1,0,-2,-2,0
2498309,802,3/8/2019,RST,REGION,Passage,Uppehåll,0,-,11,Av- och påstigande av resande,15,Cst,U,Brista,Bra,Märsta,Mr,58:00.0,00:00.0,58:00.0,56:00.0,58:00.0,56:00.0,0,0,2,2,0,-2,-2,0
434133,802,3/8/2019,RST,REGION,Uppehåll,Passage,11,Av- och påstigande av resande,0,-,16,Cst,U,Märsta,Mr,Myrbacken,Myn,01:00.0,05:00.0,05:00.0,00:00.0,00:00.0,58:00.0,1,2,4,5,1,-1,0,1
2143790,802,3/8/2019,RST,REGION,Passage,Uppehåll,0,-,11,Av- och påstigande av resande,17,Cst,U,Myrbacken,Myn,Knivsta,Kn,05:00.0,07:00.0,07:00.0,05:00.0,05:00.0,05:00.0,0,0,2,2,0,0,0,0
239597,802,3/8/2019,RST,REGION,Uppehåll,Passage,11,Av- och påstigande av resande,0,-,18,Cst,U,Knivsta,Kn,Ekeby,Eby,08:00.0,12:00.0,11:00.0,08:00.0,07:00.0,07:00.0,1,1,4,3,-1,0,-1,0
1329528,802,3/8/2019,RST,REGION,Passage,Passage,0,-,0,-,19,Cst,U,Ekeby,Eby,Säby,Säy,12:00.0,14:00.0,13:00.0,11:00.0,12:00.0,11:00.0,0,0,2,2,0,-1,-1,0
1400186,802,3/8/2019,RST,REGION,Passage,Sista,0,-,10,Avstigande av resande,20,Cst,U,Säby,Säy,Uppsala c,U,14:00.0,18:00.0,16:00.0,13:00.0,14:00.0,13:00.0,0,0,4,3,-1,-1,-2,0
449738,802,3/11/2019,RST,REGION,Första,Passage,1,Påstigande av resande,0,-,1,Cst,U,Stockholm C,Cst,Karlberg,Ke,40:00.0,43:00.0,42:00.0,39:00.0,,,,,3,3,0,-1,-1,
1009176,802,3/11/2019,RST,REGION,Passage,Passage,0,-,0,-,2,Cst,U,Karlberg,Ke,Tomteboda övre,Tmö,43:00.0,44:00.0,43:00.0,42:00.0,43:00.0,42:00.0,0,0,1,1,0,-1,-1,0
1301322,802,3/11/2019,RST,REGION,Passage,Passage,0,-,0,-,3,Cst,U,Tomteboda övre,Tmö,Solna,So,44:00.0,45:00.0,44:00.0,43:00.0,44:00.0,43:00.0,0,0,1,1,0,-1,-1,0
2610364,802,3/11/2019,RST,REGION,Passage,Passage,0,-,0,-,4,Cst,U,Solna,So,Ulriksdal,Udl,45:00.0,46:00.0,45:00.0,44:00.0,45:00.0,44:00.0,0,0,1,1,0,-1,-1,0
2041882,802,3/11/2019,RST,REGION,Passage,Passage,0,-,0,-,5,Cst,U,Ulriksdal,Udl,Helenelund,Hel,46:00.0,48:00.0,46:00.0,45:00.0,46:00.0,45:00.0,0,0,2,1,-1,-1,-2,0
2450118,802,3/11/2019,RST,REGION,Passage,Passage,0,-,0,-,6,Cst,U,Helenelund,Hel,Kummelby,Kmy,48:00.0,48:00.0,47:00.0,46:00.0,48:00.0,46:00.0,0,0,0,1,1,-2,-1,0
1544230,802,3/11/2019,RST,REGION,Passage,Passage,0,-,0,-,7,Cst,U,Kummelby,Kmy,Sollentuna,Sol,48:00.0,48:00.0,47:00.0,47:00.0,48:00.0,47:00.0,0,0,0,0,0,-1,-1,0
322097,802,3/11/2019,RST,REGION,Passage,Passage,0,-,0,-,8,Cst,U,Sollentuna,Sol,Häggvik,Hgv,48:00.0,49:00.0,48:00.0,47:00.0,48:00.0,47:00.0,0,0,1,1,0,-1,-1,0
323483,802,3/11/2019,RST,REGION,Passage,Passage,0,-,0,-,9,Cst,U,Häggvik,Hgv,Norrviken,Nvk,49:00.0,50:00.0,48:00.0,48:00.0,49:00.0,48:00.0,0,0,1,0,-1,-1,-2,0
991483,802,3/11/2019,RST,REGION,Passage,Passage,0,-,0,-,10,Cst,U,Norrviken,Nvk,Rotebro,R,50:00.0,51:00.0,49:00.0,48:00.0,50:00.0,48:00.0,0,0,1,1,0,-2,-2,0
492847,802,3/11/2019,RST,REGION,Passage,Passage,0,-,0,-,11,Cst,U,Rotebro,R,Upplands Väsby,Upv,51:00.0,53:00.0,52:00.0,49:00.0,51:00.0,49:00.0,0,0,2,3,1,-2,-1,0
514284,802,3/11/2019,RST,REGION,Passage,Passage,0,-,0,-,12,Cst,U,Upplands Väsby,Upv,Skavstaby,Skby,53:00.0,54:00.0,53:00.0,52:00.0,53:00.0,52:00.0,0,0,1,1,0,-1,-1,0
1880298,802,3/11/2019,RST,REGION,Passage,Passage,0,-,0,-,13,Cst,U,Skavstaby,Skby,Rosersberg,Rs,54:00.0,57:00.0,55:00.0,53:00.0,54:00.0,53:00.0,0,0,3,2,-1,-1,-2,0
1962985,802,3/11/2019,RST,REGION,Passage,Passage,0,-,0,-,14,Cst,U,Rosersberg,Rs,Brista,Bra,57:00.0,58:00.0,56:00.0,55:00.0,57:00.0,55:00.0,0,0,1,1,0,-2,-2,0
1602244,802,3/11/2019,RST,REGION,Passage,Uppehåll,0,-,11,Av- och påstigande av resande,15,Cst,U,Brista,Bra,Märsta,Mr,58:00.0,00:00.0,57:00.0,56:00.0,58:00.0,56:00.0,0,0,2,1,-1,-2,-3,0
939993,802,3/11/2019,RST,REGION,Uppehåll,Passage,11,Av- och påstigande av resande,0,-,16,Cst,U,Märsta,Mr,Myrbacken,Myn,01:00.0,05:00.0,04:00.0,00:00.0,00:00.0,57:00.0,1,3,4,4,0,-1,-1,2
1827098,802,3/11/2019,RST,REGION,Passage,Uppehåll,0,-,11,Av- och påstigande av resande,17,Cst,U,Myrbacken,Myn,Knivsta,Kn,05:00.0,07:00.0,07:00.0,04:00.0,05:00.0,04:00.0,0,0,2,3,1,-1,0,0
239596,802,3/11/2019,RST,REGION,Uppehåll,Passage,11,Av- och påstigande av resande,0,-,18,Cst,U,Knivsta,Kn,Ekeby,Eby,08:00.0,12:00.0,11:00.0,08:00.0,07:00.0,07:00.0,1,1,4,3,-1,0,-1,0
86164,802,3/11/2019,RST,REGION,Passage,Passage,0,-,0,-,19,Cst,U,Ekeby,Eby,Säby,Säy,12:00.0,14:00.0,14:00.0,11:00.0,12:00.0,11:00.0,0,0,2,3,1,-1,0,0
2526679,802,3/11/2019,RST,REGION,Passage,Sista,0,-,10,Avstigande av resande,20,Cst,U,Säby,Säy,Uppsala c,U,14:00.0,18:00.0,17:00.0,14:00.0,14:00.0,14:00.0,0,0,4,3,-1,0,-1,0
639236,802,3/13/2019,RST,REGION,Första,Passage,1,Påstigande av resande,0,-,1,Cst,U,Stockholm C,Cst,Karlberg,Ke,40:00.0,43:00.0,42:00.0,38:00.0,,,,,3,4,1,-2,-1,
908583,802,3/13/2019,RST,REGION,Passage,Passage,0,-,0,-,2,Cst,U,Karlberg,Ke,Tomteboda övre,Tmö,43:00.0,44:00.0,42:00.0,42:00.0,43:00.0,42:00.0,0,0,1,0,-1,-1,-2,0
2535790,802,3/13/2019,RST,REGION,Passage,Passage,0,-,0,-,3,Cst,U,Tomteboda övre,Tmö,Solna,So,44:00.0,45:00.0,43:00.0,42:00.0,44:00.0,42:00.0,0,0,1,1,0,-2,-2,0
1790311,802,3/13/2019,RST,REGION,Passage,Passage,0,-,0,-,4,Cst,U,Solna,So,Ulriksdal,Udl,45:00.0,46:00.0,44:00.0,43:00.0,45:00.0,43:00.0,0,0,1,1,0,-2,-2,0
2441033,802,3/13/2019,RST,REGION,Passage,Passage,0,-,0,-,5,Cst,U,Ulriksdal,Udl,Helenelund,Hel,46:00.0,48:00.0,45:00.0,44:00.0,46:00.0,44:00.0,0,0,2,1,-1,-2,-3,0
391272,802,3/13/2019,RST,REGION,Passage,Passage,0,-,0,-,6,Cst,U,Helenelund,Hel,Kummelby,Kmy,48:00.0,48:00.0,46:00.0,45:00.0,48:00.0,45:00.0,0,0,0,1,1,-3,-2,0
2450117,802,3/13/2019,RST,REGION,Passage,Passage,0,-,0,-,7,Cst,U,Kummelby,Kmy,Sollentuna,Sol,48:00.0,48:00.0,47:00.0,46:00.0,48:00.0,46:00.0,0,0,0,1,1,-2,-1,0
322098,802,3/13/2019,RST,REGION,Passage,Passage,0,-,0,-,8,Cst,U,Sollentuna,Sol,Häggvik,Hgv,48:00.0,49:00.0,48:00.0,47:00.0,48:00.0,47:00.0,0,0,1,1,0,-1,-1,0
323486,802,3/13/2019,RST,REGION,Passage,Passage,0,-,0,-,9,Cst,U,Häggvik,Hgv,Norrviken,Nvk,49:00.0,50:00.0,48:00.0,48:00.0,49:00.0,48:00.0,0,0,1,0,-1,-1,-2,0
1915472,802,3/13/2019,RST,REGION,Passage,Passage,0,-,0,-,10,Cst,U,Norrviken,Nvk,Rotebro,R,50:00.0,51:00.0,48:00.0,48:00.0,50:00.0,48:00.0,0,0,1,0,-1,-2,-3,0
823242,802,3/13/2019,RST,REGION,Passage,Passage,0,-,0,-,11,Cst,U,Rotebro,R,Upplands Väsby,Upv,51:00.0,53:00.0,51:00.0,48:00.0,51:00.0,48:00.0,0,0,2,3,1,-3,-2,0
699798,802,3/13/2019,RST,REGION,Passage,Passage,0,-,0,-,12,Cst,U,Upplands Väsby,Upv,Skavstaby,Skby,53:00.0,54:00.0,53:00.0,51:00.0,53:00.0,51:00.0,0,0,1,2,1,-2,-1,0
1880297,802,3/13/2019,RST,REGION,Passage,Passage,0,-,0,-,13,Cst,U,Skavstaby,Skby,Rosersberg,Rs,54:00.0,57:00.0,55:00.0,53:00.0,54:00.0,53:00.0,0,0,3,2,-1,-1,-2,0
1962982,802,3/13/2019,RST,REGION,Passage,Passage,0,-,0,-,14,Cst,U,Rosersberg,Rs,Brista,Bra,57:00.0,58:00.0,56:00.0,55:00.0,57:00.0,55:00.0,0,0,1,1,0,-2,-2,0
889193,802,3/13/2019,RST,REGION,Passage,Uppehåll,0,-,11,Av- och påstigande av resande,15,Cst,U,Brista,Bra,Märsta,Mr,58:00.0,00:00.0,57:00.0,56:00.0,58:00.0,56:00.0,0,0,2,1,-1,-2,-3,0
730840,802,3/13/2019,RST,REGION,Uppehåll,Passage,11,Av- och påstigande av resande,0,-,16,Cst,U,Märsta,Mr,Myrbacken,Myn,01:00.0,05:00.0,04:00.0,00:00.0,00:00.0,57:00.0,1,3,4,4,0,-1,-1,2
236326,802,3/13/2019,RST,REGION,Passage,Uppehåll,0,-,11,Av- och påstigande av resande,17,Cst,U,Myrbacken,Myn,Knivsta,Kn,05:00.0,07:00.0,06:00.0,04:00.0,05:00.0,04:00.0,0,0,2,2,0,-1,-1,0
2286580,802,3/13/2019,RST,REGION,Uppehåll,Passage,11,Av- och påstigande av resande,0,-,18,Cst,U,Knivsta,Kn,Ekeby,Eby,08:00.0,12:00.0,11:00.0,09:00.0,07:00.0,06:00.0,1,3,4,2,-2,1,-1,2
86165,802,3/13/2019,RST,REGION,Passage,Passage,0,-,0,-,19,Cst,U,Ekeby,Eby,Säby,Säy,12:00.0,14:00.0,14:00.0,11:00.0,12:00.0,11:00.0,0,0,2,3,1,-1,0,0
2526678,802,3/13/2019,RST,REGION,Passage,Sista,0,-,10,Avstigande av resande,20,Cst,U,Säby,Säy,Uppsala c,U,14:00.0,18:00.0,17:00.0,14:00.0,14:00.0,14:00.0,0,0,4,3,-1,0,-1,0
645578,802,3/14/2019,RST,REGION,Första,Passage,1,Påstigande av resande,0,-,1,Cst,U,Stockholm C,Cst,Karlberg,Ke,40:00.0,43:00.0,42:00.0,39:00.0,,,,,3,3,0,-1,-1,
1577999,802,3/14/2019,RST,REGION,Passage,Passage,0,-,0,-,2,Cst,U,Karlberg,Ke,Tomteboda övre,Tmö,43:00.0,44:00.0,43:00.0,42:00.0,43:00.0,42:00.0,0,0,1,1,0,-1,-1,0
1301324,802,3/14/2019,RST,REGION,Passage,Passage,0,-,0,-,3,Cst,U,Tomteboda övre,Tmö,Solna,So,44:00.0,45:00.0,44:00.0,43:00.0,44:00.0,43:00.0,0,0,1,1,0,-1,-1,0
1936397,802,3/14/2019,RST,REGION,Passage,Passage,0,-,0,-,4,Cst,U,Solna,So,Ulriksdal,Udl,45:00.0,46:00.0,45:00.0,44:00.0,45:00.0,44:00.0,0,0,1,1,0,-1,-1,0
2041885,802,3/14/2019,RST,REGION,Passage,Passage,0,-,0,-,5,Cst,U,Ulriksdal,Udl,Helenelund,Hel,46:00.0,48:00.0,46:00.0,45:00.0,46:00.0,45:00.0,0,0,2,1,-1,-1,-2,0
2450119,802,3/14/2019,RST,REGION,Passage,Passage,0,-,0,-,6,Cst,U,Helenelund,Hel,Kummelby,Kmy,48:00.0,48:00.0,47:00.0,46:00.0,48:00.0,46:00.0,0,0,0,1,1,-2,-1,0
1544231,802,3/14/2019,RST,REGION,Passage,Passage,0,-,0,-,7,Cst,U,Kummelby,Kmy,Sollentuna,Sol,48:00.0,48:00.0,47:00.0,47:00.0,48:00.0,47:00.0,0,0,0,0,0,-1,-1,0
322100,802,3/14/2019,RST,REGION,Passage,Passage,0,-,0,-,8,Cst,U,Sollentuna,Sol,Häggvik,Hgv,48:00.0,49:00.0,48:00.0,47:00.0,48:00.0,47:00.0,0,0,1,1,0,-1,-1,0
323485,802,3/14/2019,RST,REGION,Passage,Passage,0,-,0,-,9,Cst,U,Häggvik,Hgv,Norrviken,Nvk,49:00.0,50:00.0,48:00.0,48:00.0,49:00.0,48:00.0,0,0,1,0,-1,-1,-2,0
991484,802,3/14/2019,RST,REGION,Passage,Passage,0,-,0,-,10,Cst,U,Norrviken,Nvk,Rotebro,R,50:00.0,51:00.0,49:00.0,48:00.0,50:00.0,48:00.0,0,0,1,1,0,-2,-2,0
663716,802,3/14/2019,RST,REGION,Passage,Passage,0,-,0,-,11,Cst,U,Rotebro,R,Upplands Väsby,Upv,51:00.0,53:00.0,52:00.0,49:00.0,51:00.0,49:00.0,0,0,2,3,1,-2,-1,0
514283,802,3/14/2019,RST,REGION,Passage,Passage,0,-,0,-,12,Cst,U,Upplands Väsby,Upv,Skavstaby,Skby,53:00.0,54:00.0,53:00.0,52:00.0,53:00.0,52:00.0,0,0,1,1,0,-1,-1,0
1880299,802,3/14/2019,RST,REGION,Passage,Passage,0,-,0,-,13,Cst,U,Skavstaby,Skby,Rosersberg,Rs,54:00.0,57:00.0,55:00.0,53:00.0,54:00.0,53:00.0,0,0,3,2,-1,-1,-2,0
1962983,802,3/14/2019,RST,REGION,Passage,Passage,0,-,0,-,14,Cst,U,Rosersberg,Rs,Brista,Bra,57:00.0,58:00.0,56:00.0,55:00.0,57:00.0,55:00.0,0,0,1,1,0,-2,-2,0
1734904,802,3/14/2019,RST,REGION,Passage,Uppehåll,0,-,11,Av- och påstigande av resande,15,Cst,U,Brista,Bra,Märsta,Mr,58:00.0,00:00.0,58:00.0,56:00.0,58:00.0,56:00.0,0,0,2,2,0,-2,-2,0
730838,802,3/14/2019,RST,REGION,Uppehåll,Passage,11,Av- och påstigande av resande,0,-,16,Cst,U,Märsta,Mr,Myrbacken,Myn,01:00.0,05:00.0,04:00.0,00:00.0,00:00.0,58:00.0,1,2,4,4,0,-1,-1,1
236330,802,3/14/2019,RST,REGION,Passage,Uppehåll,0,-,11,Av- och påstigande av resande,17,Cst,U,Myrbacken,Myn,Knivsta,Kn,05:00.0,07:00.0,06:00.0,04:00.0,05:00.0,04:00.0,0,0,2,2,0,-1,-1,0
2291552,802,3/14/2019,RST,REGION,Uppehåll,Passage,11,Av- och påstigande av resande,0,-,18,Cst,U,Knivsta,Kn,Ekeby,Eby,08:00.0,12:00.0,10:00.0,08:00.0,07:00.0,06:00.0,1,2,4,2,-2,0,-2,1
578688,802,3/14/2019,RST,REGION,Passage,Passage,0,-,0,-,19,Cst,U,Ekeby,Eby,Säby,Säy,12:00.0,14:00.0,13:00.0,10:00.0,12:00.0,10:00.0,0,0,2,3,1,-2,-1,0
1400184,802,3/14/2019,RST,REGION,Passage,Sista,0,-,10,Avstigande av resande,20,Cst,U,Säby,Säy,Uppsala c,U,14:00.0,18:00.0,16:00.0,13:00.0,14:00.0,13:00.0,0,0,4,3,-1,-1,-2,0
645575,802,3/15/2019,RST,REGION,Första,Passage,1,Påstigande av resande,0,-,1,Cst,U,Stockholm C,Cst,Karlberg,Ke,40:00.0,43:00.0,42:00.0,39:00.0,,,,,3,3,0,-1,-1,
1624278,802,3/15/2019,RST,REGION,Passage,Passage,0,-,0,-,2,Cst,U,Karlberg,Ke,Tomteboda övre,Tmö,43:00.0,44:00.0,42:00.0,42:00.0,43:00.0,42:00.0,0,0,1,0,-1,-1,-2,0
1762912,802,3/15/2019,RST,REGION,Passage,Passage,0,-,0,-,3,Cst,U,Tomteboda övre,Tmö,Solna,So,44:00.0,45:00.0,44:00.0,42:00.0,44:00.0,42:00.0,0,0,1,2,1,-2,-1,0
137514,802,3/15/2019,RST,REGION,Passage,Passage,0,-,0,-,4,Cst,U,Solna,So,Ulriksdal,Udl,45:00.0,46:00.0,44:00.0,44:00.0,45:00.0,44:00.0,0,0,1,0,-1,-1,-2,0
2150415,802,3/15/2019,RST,REGION,Passage,Passage,0,-,0,-,5,Cst,U,Ulriksdal,Udl,Helenelund,Hel,46:00.0,48:00.0,46:00.0,44:00.0,46:00.0,44:00.0,0,0,2,2,0,-2,-2,0
2520385,802,3/15/2019,RST,REGION,Passage,Passage,0,-,0,-,6,Cst,U,Helenelund,Hel,Kummelby,Kmy,48:00.0,48:00.0,47:00.0,46:00.0,48:00.0,46:00.0,0,0,0,1,1,-2,-1,0
1031855,802,3/15/2019,RST,REGION,Passage,Passage,0,-,0,-,7,Cst,U,Kummelby,Kmy,Sollentuna,Sol,48:00.0,48:00.0,47:00.0,47:00.0,48:00.0,47:00.0,0,0,0,0,0,-1,-1,0
2327453,802,3/15/2019,RST,REGION,Passage,Passage,0,-,0,-,8,Cst,U,Sollentuna,Sol,Häggvik,Hgv,48:00.0,49:00.0,48:00.0,47:00.0,48:00.0,47:00.0,0,0,1,1,0,-1,-1,0
303737,802,3/15/2019,RST,REGION,Passage,Passage,0,-,0,-,9,Cst,U,Häggvik,Hgv,Norrviken,Nvk,49:00.0,50:00.0,48:00.0,48:00.0,49:00.0,48:00.0,0,0,1,0,-1,-1,-2,0
988913,802,3/15/2019,RST,REGION,Passage,Passage,0,-,0,-,10,Cst,U,Norrviken,Nvk,Rotebro,R,50:00.0,51:00.0,49:00.0,48:00.0,50:00.0,48:00.0,0,0,1,1,0,-2,-2,0
484538,802,3/15/2019,RST,REGION,Passage,Passage,0,-,0,-,11,Cst,U,Rotebro,R,Upplands Väsby,Upv,51:00.0,53:00.0,52:00.0,49:00.0,51:00.0,49:00.0,0,0,2,3,1,-2,-1,0
1387759,802,3/15/2019,RST,REGION,Passage,Passage,0,-,0,-,12,Cst,U,Upplands Väsby,Upv,Skavstaby,Skby,53:00.0,54:00.0,53:00.0,52:00.0,53:00.0,52:00.0,0,0,1,1,0,-1,-1,0
141598,802,3/15/2019,RST,REGION,Passage,Passage,0,-,0,-,13,Cst,U,Skavstaby,Skby,Rosersberg,Rs,54:00.0,57:00.0,55:00.0,53:00.0,54:00.0,53:00.0,0,0,3,2,-1,-1,-2,0
1635780,802,3/15/2019,RST,REGION,Passage,Passage,0,-,0,-,14,Cst,U,Rosersberg,Rs,Brista,Bra,57:00.0,58:00.0,57:00.0,55:00.0,57:00.0,55:00.0,0,0,1,2,1,-2,-1,0
1811977,802,3/15/2019,RST,REGION,Passage,Uppehåll,0,-,11,Av- och påstigande av resande,15,Cst,U,Brista,Bra,Märsta,Mr,58:00.0,00:00.0,58:00.0,57:00.0,58:00.0,57:00.0,0,0,2,1,-1,-1,-2,0
939994,802,3/15/2019,RST,REGION,Uppehåll,Passage,11,Av- och påstigande av resande,0,-,16,Cst,U,Märsta,Mr,Myrbacken,Myn,01:00.0,05:00.0,04:00.0,00:00.0,00:00.0,58:00.0,1,2,4,4,0,-1,-1,1
236329,802,3/15/2019,RST,REGION,Passage,Uppehåll,0,-,11,Av- och påstigande av resande,17,Cst,U,Myrbacken,Myn,Knivsta,Kn,05:00.0,07:00.0,06:00.0,04:00.0,05:00.0,04:00.0,0,0,2,2,0,-1,-1,0
239593,802,3/15/2019,RST,REGION,Uppehåll,Passage,11,Av- och påstigande av resande,0,-,18,Cst,U,Knivsta,Kn,Ekeby,Eby,08:00.0,12:00.0,11:00.0,08:00.0,07:00.0,06:00.0,1,2,4,3,-1,0,-1,1
652720,802,3/15/2019,RST,REGION,Passage,Passage,0,-,0,-,19,Cst,U,Ekeby,Eby,Säby,Säy,12:00.0,14:00.0,13:00.0,11:00.0,12:00.0,11:00.0,0,0,2,2,0,-1,-1,0
1400185,802,3/15/2019,RST,REGION,Passage,Sista,0,-,10,Avstigande av resande,20,Cst,U,Säby,Säy,Uppsala c,U,14:00.0,18:00.0,16:00.0,13:00.0,14:00.0,13:00.0,0,0,4,3,-1,-1,-2,0
1288957,802,3/18/2019,RST,REGION,Första,Passage,1,Påstigande av resande,0,-,1,Cst,U,Stockholm C,Cst,Karlberg,Ke,40:00.0,43:00.0,48:00.0,45:00.0,,,,,3,3,0,5,5,
214088,802,3/18/2019,RST,REGION,Passage,Passage,0,-,0,-,2,Cst,U,Karlberg,Ke,Tomteboda övre,Tmö,43:00.0,44:00.0,48:00.0,48:00.0,43:00.0,48:00.0,0,0,1,0,-1,5,4,0
345618,802,3/18/2019,RST,REGION,Passage,Passage,0,-,0,-,3,Cst,U,Tomteboda övre,Tmö,Solna,So,44:00.0,45:00.0,50:00.0,48:00.0,44:00.0,48:00.0,0,0,1,2,1,4,5,0
868824,802,3/18/2019,RST,REGION,Passage,Passage,0,-,0,-,4,Cst,U,Solna,So,Ulriksdal,Udl,45:00.0,46:00.0,50:00.0,50:00.0,45:00.0,50:00.0,0,0,1,0,-1,5,4,0
458634,802,3/18/2019,RST,REGION,Passage,Passage,0,-,0,-,5,Cst,U,Ulriksdal,Udl,Helenelund,Hel,46:00.0,48:00.0,52:00.0,50:00.0,46:00.0,50:00.0,0,0,2,2,0,4,4,0
677429,802,3/18/2019,RST,REGION,Passage,Passage,0,-,0,-,6,Cst,U,Helenelund,Hel,Kummelby,Kmy,48:00.0,48:00.0,53:00.0,52:00.0,48:00.0,52:00.0,0,0,0,1,1,4,5,0
1443004,802,3/18/2019,RST,REGION,Passage,Passage,0,-,0,-,7,Cst,U,Kummelby,Kmy,Sollentuna,Sol,48:00.0,48:00.0,53:00.0,53:00.0,48:00.0,53:00.0,0,0,0,0,0,5,5,0
1576,802,3/18/2019,RST,REGION,Passage,Passage,0,-,0,-,8,Cst,U,Sollentuna,Sol,Häggvik,Hgv,48:00.0,49:00.0,54:00.0,53:00.0,48:00.0,53:00.0,0,0,1,1,0,5,5,0
1696676,802,3/18/2019,RST,REGION,Passage,Passage,0,-,0,-,9,Cst,U,Häggvik,Hgv,Norrviken,Nvk,49:00.0,50:00.0,54:00.0,54:00.0,49:00.0,54:00.0,0,0,1,0,-1,5,4,0
185029,802,3/18/2019,RST,REGION,Passage,Passage,0,-,0,-,10,Cst,U,Norrviken,Nvk,Rotebro,R,50:00.0,51:00.0,55:00.0,54:00.0,50:00.0,54:00.0,0,0,1,1,0,4,4,0
967987,802,3/18/2019,RST,REGION,Passage,Passage,0,-,0,-,11,Cst,U,Rotebro,R,Upplands Väsby,Upv,51:00.0,53:00.0,57:00.0,55:00.0,51:00.0,55:00.0,0,0,2,2,0,4,4,0
214649,802,3/18/2019,RST,REGION,Passage,Passage,0,-,0,-,12,Cst,U,Upplands Väsby,Upv,Skavstaby,Skby,53:00.0,54:00.0,59:00.0,57:00.0,53:00.0,57:00.0,0,0,1,2,1,4,5,0
261620,802,3/18/2019,RST,REGION,Passage,Passage,0,-,0,-,13,Cst,U,Skavstaby,Skby,Rosersberg,Rs,54:00.0,57:00.0,00:00.0,59:00.0,54:00.0,59:00.0,0,0,3,1,-2,5,3,0
405242,802,3/18/2019,RST,REGION,Passage,Passage,0,-,0,-,14,Cst,U,Rosersberg,Rs,Brista,Bra,57:00.0,58:00.0,01:00.0,00:00.0,57:00.0,00:00.0,0,0,1,1,0,3,3,0
1065765,802,3/18/2019,RST,REGION,Passage,Uppehåll,0,-,11,Av- och påstigande av resande,15,Cst,U,Brista,Bra,Märsta,Mr,58:00.0,00:00.0,03:00.0,01:00.0,58:00.0,01:00.0,0,0,2,2,0,3,3,0
29254,802,3/18/2019,RST,REGION,Uppehåll,Passage,11,Av- och påstigande av resande,0,-,16,Cst,U,Märsta,Mr,Myrbacken,Myn,01:00.0,05:00.0,09:00.0,05:00.0,00:00.0,03:00.0,1,2,4,4,0,4,4,1
2284134,802,3/18/2019,RST,REGION,Passage,Uppehåll,0,-,11,Av- och påstigande av resande,17,Cst,U,Myrbacken,Myn,Knivsta,Kn,05:00.0,07:00.0,11:00.0,09:00.0,05:00.0,09:00.0,0,0,2,2,0,4,4,0
1461227,802,3/18/2019,RST,REGION,Uppehåll,Passage,11,Av- och påstigande av resande,0,-,18,Cst,U,Knivsta,Kn,Ekeby,Eby,08:00.0,12:00.0,16:00.0,13:00.0,07:00.0,11:00.0,1,2,4,3,-1,5,4,1
154216,802,3/18/2019,RST,REGION,Passage,Passage,0,-,0,-,19,Cst,U,Ekeby,Eby,Säby,Säy,12:00.0,14:00.0,18:00.0,16:00.0,12:00.0,16:00.0,0,0,2,2,0,4,4,0
275489,802,3/18/2019,RST,REGION,Passage,Sista,0,-,10,Avstigande av resande,20,Cst,U,Säby,Säy,Uppsala c,U,14:00.0,18:00.0,21:00.0,18:00.0,14:00.0,18:00.0,0,0,4,3,-1,4,3,0
