Tåguppdrag,Datum_PAU,Tågslag,Tågsort,UppehållstypAvgång,UppehållstypAnkomst,AktivitetskodAvgång,AktivitetskodBeskrivningAvgång,AktivitetskodAnkomst,AktivitetskodBeskrivningAnkomst,DelSträckanummer,Förstaplatssignatur_för_Uppdrag,Sistaplatssignatur_för_Uppdrag,Avgångsplats,Avgångsplatssignatur,Ankomstplats,Ankomstplatssignatur,PlanAvgTid,PlanAnkTid,UtfAnkTid,UtfAvgTid,PlanAnkTid_vid_AvgPlats,UtfAnkTid_vid_AvgPlats,PlanUppehållstidAvgång,UtfUppehållstidAvgång,PlanGångtid,UtfGångtid,FörseningGångtid,AvgFörsening,AnkFörsening,FörseningUppehållAvgång,Delay_Departure,Delay_Arrival,Start,End,Path,AvgFörsening_Imputed
5576.0,2019-03-01,TJT,-,Första,Passage,22,Vagn av- och tillkoppling av godsvagnar,0,-,1,Gsh,Blg,Avesta Krylbo,Avky,Avesta Centrum,Acm,2019-03-02 05:03:00,2019-03-02 05:06:00,2019-03-02 01:11:00,2019-03-02 01:07:00,,,,,3,4.0,1.0,-236.0,-235.0,,-236.0,-235.0,Acm,Avky,Acm,-236.0
5576.0,2019-03-01,GT,GODS,Första,Passage,2,Vagntillkoppling av godsvagnar,0,-,1,Gsh,Blg,Göteborg Skandiahamnen,Gsh,Pölsebo,Pöb,2019-03-01 18:00:00,2019-03-01 18:05:00,2019-03-01 18:29:00,2019-03-01 18:24:00,,,,,5,5.0,0.0,24.0,24.0,,24.0,24.0,Acm,Avky,Pöb,24.0
5576.0,2019-03-01,GT,GODS,Passage,Passage,0,-,0,-,2,Gsh,Blg,Pölsebo,Pöb,Göteborg Kville,Gk,2019-03-01 18:05:00,2019-03-01 18:15:00,2019-03-01 18:37:00,2019-03-01 18:29:00,2019-03-01 18:05:00.000,2019-03-01 18:29:00.000,0.0,0.0,10,8.0,-2.0,24.0,22.0,0.0,24.0,22.0,Acm,Avky,Gk,24.0
5576.0,2019-03-01,TJT,-,Passage,Passage,0,-,0,-,2,Gsh,Blg,Avesta Centrum,Acm,Snickarbo,Snb,2019-03-02 05:06:00,2019-03-02 05:10:00,2019-03-02 01:15:00,,2019-03-02 05:06:00.000,2019-03-02 01:11:00.000,0.0,,4,,,,-235.0,,,-235.0,Acm,Avky,Snb,
5576.0,2019-03-01,TJT,-,Passage,Passage,0,-,0,-,3,Gsh,Blg,Snickarbo,Snb,Hedemora,Hdm,2019-03-02 05:10:00,2019-03-02 05:17:00,2019-03-02 01:22:00,2019-03-02 01:15:00,2019-03-02 05:10:00.000,2019-03-02 01:15:00.000,0.0,0.0,7,7.0,0.0,-235.0,-235.0,0.0,-235.0,-235.0,Acm,Avky,Hdm,-235.0
5576.0,2019-03-01,GT,GODS,Passage,Passage,0,-,0,-,3,Gsh,Blg,Göteborg Kville,Gk,Olskroken,Or,2019-03-01 18:15:00,2019-03-01 18:18:00,2019-03-01 18:41:00,2019-03-01 18:37:00,2019-03-01 18:15:00.000,2019-03-01 18:37:00.000,0.0,0.0,3,4.0,1.0,22.0,23.0,0.0,22.0,23.0,Acm,Avky,Or,22.0
5576.0,2019-03-01,TJT,-,Passage,Passage,0,-,0,-,4,Gsh,Blg,Hedemora,Hdm,Vikmanshyttan,Vhy,2019-03-02 05:17:00,2019-03-02 05:20:00,2019-03-02 01:26:00,2019-03-02 01:22:00,2019-03-02 05:17:00.000,2019-03-02 01:22:00.000,0.0,0.0,3,4.0,1.0,-235.0,-234.0,0.0,-235.0,-234.0,Acm,Avky,Vhy,-235.0
5576.0,2019-03-01,GT,GODS,Passage,Passage,0,-,0,-,4,Gsh,Blg,Olskroken,Or,Göteborg Sävenäs,Gsv,2019-03-01 18:18:00,2019-03-01 18:19:00,2019-03-01 18:41:00,2019-03-01 18:41:00,2019-03-01 18:18:00.000,2019-03-01 18:41:00.000,0.0,0.0,1,0.0,-1.0,23.0,22.0,0.0,23.0,22.0,Acm,Avky,Gsv,23.0
5576.0,2019-03-01,GT,GODS,Passage,Uppehåll,0,-,0,Uppehåll av teknisk/personalrelaterad typ,5,Gsh,Blg,Göteborg Sävenäs,Gsv,Sävenäs rangerbangård,Sär,2019-03-01 18:19:00,2019-03-01 18:22:00,2019-03-01 18:35:00,2019-03-01 18:41:00,2019-03-01 18:19:00.000,2019-03-01 18:41:00.000,0.0,0.0,3,-6.0,-9.0,22.0,13.0,0.0,22.0,13.0,Acm,Avky,Sär,22.0
5576.0,2019-03-01,TJT,-,Passage,Passage,0,-,0,-,5,Gsh,Blg,Vikmanshyttan,Vhy,Säter,St,2019-03-02 05:20:00,2019-03-02 05:25:00,2019-03-02 01:31:00,2019-03-02 01:26:00,2019-03-02 05:20:00.000,2019-03-02 01:26:00.000,0.0,0.0,5,5.0,0.0,-234.0,-234.0,0.0,-234.0,-234.0,Acm,Avky,St,-234.0
5576.0,2019-03-01,TJT,-,Passage,Passage,0,-,0,-,6,Gsh,Blg,Säter,St,Gustafs,Gtf,2019-03-02 05:25:00,2019-03-02 05:32:00,2019-03-02 01:37:00,2019-03-02 01:31:00,2019-03-02 05:25:00.000,2019-03-02 01:31:00.000,0.0,0.0,7,6.0,-1.0,-234.0,-235.0,0.0,-234.0,-235.0,Acm,Avky,Gtf,-234.0
5576.0,2019-03-01,GT,GODS,Uppehåll,Passage,0,Uppehåll av teknisk/personalrelaterad typ,0,-,6,Gsh,Blg,Sävenäs rangerbangård,Sär,Sävedalen,Sel,2019-03-01 18:36:00,2019-03-01 18:44:00,2019-03-01 18:44:00,2019-03-01 18:42:00,2019-03-01 18:22:00.000,2019-03-01 18:35:00.000,14.0,7.0,8,2.0,-6.0,6.0,0.0,-7.0,6.0,0.0,Acm,Avky,Sel,6.0
5576.0,2019-03-01,GT,GODS,Passage,Passage,0,-,0,-,7,Gsh,Blg,Sävedalen,Sel,Partille,P,2019-03-01 18:44:00,2019-03-01 18:45:00,2019-03-01 18:45:00,2019-03-01 18:44:00,2019-03-01 18:44:00.000,2019-03-01 18:44:00.000,0.0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Acm,Avky,P,0.0
5576.0,2019-03-01,TJT,-,Passage,Passage,0,-,0,-,7,Gsh,Blg,Gustafs,Gtf,Stora Tuna,Sau,2019-03-02 05:32:00,2019-03-02 05:36:00,2019-03-02 01:40:00,2019-03-02 01:37:00,2019-03-02 05:32:00.000,2019-03-02 01:37:00.000,0.0,0.0,4,3.0,-1.0,-235.0,-236.0,0.0,-235.0,-236.0,Acm,Avky,Sau,-235.0
5576.0,2019-03-01,GT,GODS,Passage,Passage,0,-,0,-,8,Gsh,Blg,Partille,P,Jonsered Västra,Jv,2019-03-01 18:45:00,2019-03-01 18:49:00,2019-03-01 18:47:00,2019-03-01 18:45:00,2019-03-01 18:45:00.000,2019-03-01 18:45:00.000,0.0,0.0,4,2.0,-2.0,0.0,-2.0,0.0,0.0,-2.0,Acm,Avky,Jv,0.0
5576.0,2019-03-01,TJT,-,Passage,Sista,0,-,0,Uppehåll av teknisk/personalrelaterad typ,8,Gsh,Blg,Stora Tuna,Sau,Borlänge c,Blg,2019-03-02 05:36:00,2019-03-02 05:42:00,2019-03-02 01:45:00,2019-03-02 01:40:00,2019-03-02 05:36:00.000,2019-03-02 01:40:00.000,0.0,0.0,6,5.0,-1.0,-236.0,-237.0,0.0,-236.0,-237.0,Acm,Avky,Blg,-236.0
5576.0,2019-03-01,GT,GODS,Passage,Passage,0,-,0,-,9,Gsh,Blg,Jonsered Västra,Jv,Jonsered östra,J,2019-03-01 18:49:00,2019-03-01 18:50:00,2019-03-01 18:47:00,2019-03-01 18:47:00,2019-03-01 18:49:00.000,2019-03-01 18:47:00.000,0.0,0.0,1,0.0,-1.0,-2.0,-3.0,0.0,-2.0,-3.0,Acm,Avky,J,-2.0
5576.0,2019-03-01,GT,GODS,Passage,Passage,0,-,0,-,10,Gsh,Blg,Jonsered östra,J,Aspen,Apn,2019-03-01 18:50:00,2019-03-01 18:52:00,2019-03-01 18:49:00,2019-03-01 18:47:00,2019-03-01 18:50:00.000,2019-03-01 18:47:00.000,0.0,0.0,2,2.0,0.0,-3.0,-3.0,0.0,-3.0,-3.0,Acm,Avky,Apn,-3.0
5576.0,2019-03-01,GT,GODS,Passage,Passage,0,-,0,-,11,Gsh,Blg,Aspen,Apn,Aspedalen,Asd,2019-03-01 18:52:00,2019-03-01 18:53:00,2019-03-01 18:50:00,2019-03-01 18:49:00,2019-03-01 18:52:00.000,2019-03-01 18:49:00.000,0.0,0.0,1,1.0,0.0,-3.0,-3.0,0.0,-3.0,-3.0,Acm,Avky,Asd,-3.0
5576.0,2019-03-01,GT,GODS,Passage,Passage,0,-,0,-,12,Gsh,Blg,Aspedalen,Asd,Lerum,Lr,2019-03-01 18:53:00,2019-03-01 18:54:00,2019-03-01 18:51:00,2019-03-01 18:50:00,2019-03-01 18:53:00.000,2019-03-01 18:50:00.000,0.0,0.0,1,1.0,0.0,-3.0,-3.0,0.0,-3.0,-3.0,Acm,Avky,Lr,-3.0
5576.0,2019-03-01,GT,GODS,Passage,Passage,0,-,0,-,13,Gsh,Blg,Lerum,Lr,Stenkullen,Sn,2019-03-01 18:54:00,2019-03-01 18:57:00,2019-03-01 18:53:00,2019-03-01 18:51:00,2019-03-01 18:54:00.000,2019-03-01 18:51:00.000,0.0,0.0,3,2.0,-1.0,-3.0,-4.0,0.0,-3.0,-4.0,Acm,Avky,Sn,-3.0
5576.0,2019-03-01,GT,GODS,Passage,Passage,0,-,0,-,14,Gsh,Blg,Stenkullen,Sn,Floda,Fd,2019-03-01 18:57:00,2019-03-01 19:00:00,2019-03-01 18:55:00,2019-03-01 18:53:00,2019-03-01 18:57:00.000,2019-03-01 18:53:00.000,0.0,0.0,3,2.0,-1.0,-4.0,-5.0,0.0,-4.0,-5.0,Acm,Avky,Fd,-4.0
5576.0,2019-03-01,GT,GODS,Passage,Passage,0,-,0,-,15,Gsh,Blg,Floda,Fd,Norsesund västra,Ndv,2019-03-01 19:00:00,2019-03-01 19:05:00,2019-03-01 18:58:00,2019-03-01 18:55:00,2019-03-01 19:00:00.000,2019-03-01 18:55:00.000,0.0,0.0,5,3.0,-2.0,-5.0,-7.0,0.0,-5.0,-7.0,Acm,Avky,Ndv,-5.0
5576.0,2019-03-01,GT,GODS,Passage,Passage,0,-,0,-,16,Gsh,Blg,Norsesund västra,Ndv,Norsesund,Ns,2019-03-01 19:05:00,2019-03-01 19:05:00,2019-03-01 18:59:00,2019-03-01 18:58:00,2019-03-01 19:05:00.000,2019-03-01 18:58:00.000,0.0,0.0,0,1.0,1.0,-7.0,-6.0,0.0,-7.0,-6.0,Acm,Avky,Ns,-7.0
5576.0,2019-03-01,GT,GODS,Passage,Passage,0,-,0,-,17,Gsh,Blg,Norsesund,Ns,Västra Bodarna,Vbd,2019-03-01 19:05:00,2019-03-01 19:08:00,2019-03-01 19:00:00,2019-03-01 18:59:00,2019-03-01 19:05:00.000,2019-03-01 18:59:00.000,0.0,0.0,3,1.0,-2.0,-6.0,-8.0,0.0,-6.0,-8.0,Acm,Avky,Vbd,-6.0
5576.0,2019-03-01,GT,GODS,Passage,Passage,0,-,0,-,18,Gsh,Blg,Västra Bodarna,Vbd,Bryngenäs,Bgs,2019-03-01 19:08:00,2019-03-01 19:09:00,2019-03-01 19:01:00,2019-03-01 19:00:00,2019-03-01 19:08:00.000,2019-03-01 19:00:00.000,0.0,0.0,1,1.0,0.0,-8.0,-8.0,0.0,-8.0,-8.0,Acm,Avky,Bgs,-8.0
5576.0,2019-03-01,GT,GODS,Passage,Passage,0,-,0,-,19,Gsh,Blg,Bryngenäs,Bgs,Alingsås,A,2019-03-01 19:09:00,2019-03-01 19:13:00,2019-03-01 19:04:00,2019-03-01 19:01:00,2019-03-01 19:09:00.000,2019-03-01 19:01:00.000,0.0,0.0,4,3.0,-1.0,-8.0,-9.0,0.0,-8.0,-9.0,Acm,Avky,A,-8.0
5576.0,2019-03-01,GT,GODS,Passage,Uppehåll,0,-,0,-,20,Gsh,Blg,Alingsås,A,Algutsgården,Agg,2019-03-01 19:13:00,2019-03-01 19:23:00,2019-03-01 19:10:00,2019-03-01 19:04:00,2019-03-01 19:13:00.000,2019-03-01 19:04:00.000,0.0,0.0,10,6.0,-4.0,-9.0,-13.0,0.0,-9.0,-13.0,Acm,Avky,Agg,-9.0
5576.0,2019-03-01,GT,GODS,Uppehåll,Passage,0,-,0,-,21,Gsh,Blg,Algutsgården,Agg,Vårgårda,Vgå,2019-03-01 19:40:00,2019-03-01 19:49:00,2019-03-01 19:15:00,2019-03-01 19:10:00,2019-03-01 19:23:00.000,2019-03-01 19:10:00.000,17.0,0.0,9,5.0,-4.0,-30.0,-34.0,-17.0,-30.0,-34.0,Acm,Avky,Vgå,-30.0
5576.0,2019-03-01,GT,GODS,Passage,Uppehåll,0,-,0,-,22,Gsh,Blg,Vårgårda,Vgå,Herrljunga,Hr,2019-03-01 19:49:00,2019-03-01 20:02:00,2019-03-01 19:22:00,2019-03-01 19:15:00,2019-03-01 19:49:00.000,2019-03-01 19:15:00.000,0.0,0.0,13,7.0,-6.0,-34.0,-40.0,0.0,-34.0,-40.0,Acm,Avky,Hr,-34.0
5576.0,2019-03-01,GT,GODS,Uppehåll,Passage,0,-,0,-,23,Gsh,Blg,Herrljunga,Hr,Källeryd,Kä,2019-03-01 20:08:00,2019-03-01 20:20:00,2019-03-01 19:28:00,2019-03-01 19:22:00,2019-03-01 20:02:00.000,2019-03-01 19:22:00.000,6.0,0.0,12,6.0,-6.0,-46.0,-52.0,-6.0,-46.0,-52.0,Acm,Avky,Kä,-46.0
5576.0,2019-03-01,GT,GODS,Passage,Passage,0,-,0,-,24,Gsh,Blg,Källeryd,Kä,Floby,Fby,2019-03-01 20:20:00,2019-03-01 20:27:00,2019-03-01 19:32:00,2019-03-01 19:28:00,2019-03-01 20:20:00.000,2019-03-01 19:28:00.000,0.0,0.0,7,4.0,-3.0,-52.0,-55.0,0.0,-52.0,-55.0,Acm,Avky,Fby,-52.0
5576.0,2019-03-01,GT,GODS,Passage,Passage,0,-,0,-,25,Gsh,Blg,Floby,Fby,Falköpings c,F,2019-03-01 20:27:00,2019-03-01 20:40:00,2019-03-01 19:41:00,2019-03-01 19:32:00,2019-03-01 20:27:00.000,2019-03-01 19:32:00.000,0.0,0.0,13,9.0,-4.0,-55.0,-59.0,0.0,-55.0,-59.0,Acm,Avky,F,-55.0
5576.0,2019-03-01,GT,GODS,Passage,Passage,0,-,0,-,26,Gsh,Blg,Falköpings c,F,Stenstorp,Ss,2019-03-01 20:40:00,2019-03-01 20:52:00,2019-03-01 19:49:00,2019-03-01 19:41:00,2019-03-01 20:40:00.000,2019-03-01 19:41:00.000,0.0,0.0,12,8.0,-4.0,-59.0,-63.0,0.0,-59.0,-63.0,Acm,Avky,Ss,-59.0
5576.0,2019-03-01,GT,GODS,Passage,Uppehåll,0,-,0,-,27,Gsh,Blg,Stenstorp,Ss,Regumatorp,Rmtp,2019-03-01 20:52:00,2019-03-01 21:00:00,2019-03-01 19:52:00,2019-03-01 19:49:00,2019-03-01 20:52:00.000,2019-03-01 19:49:00.000,0.0,0.0,8,3.0,-5.0,-63.0,-68.0,0.0,-63.0,-68.0,Acm,Avky,Rmtp,-63.0
5576.0,2019-03-01,GT,GODS,Uppehåll,Uppehåll,0,-,0,-,28,Gsh,Blg,Regumatorp,Rmtp,Skövde c,Sk,2019-03-01 21:13:00,2019-03-01 21:23:00,2019-03-01 20:01:00,2019-03-01 19:52:00,2019-03-01 21:00:00.000,2019-03-01 19:52:00.000,13.0,0.0,10,9.0,-1.0,-81.0,-82.0,-13.0,-81.0,-82.0,Acm,Avky,Sk,-81.0
5576.0,2019-03-01,GT,GODS,Uppehåll,Passage,0,-,0,-,29,Gsh,Blg,Skövde c,Sk,Väring,Vä,2019-03-01 21:41:00,2019-03-01 21:56:00,2019-03-01 20:42:00,2019-03-01 20:35:00,2019-03-01 21:23:00.000,2019-03-01 20:01:00.000,18.0,34.0,15,7.0,-8.0,-66.0,-74.0,16.0,-66.0,-74.0,Acm,Avky,Vä,-66.0
5576.0,2019-03-01,GT,GODS,Passage,Passage,0,-,0,-,30,Gsh,Blg,Väring,Vä,Moholm,Mh,2019-03-01 21:56:00,2019-03-01 22:05:00,2019-03-01 20:48:00,2019-03-01 20:42:00,2019-03-01 21:56:00.000,2019-03-01 20:42:00.000,0.0,0.0,9,6.0,-3.0,-74.0,-77.0,0.0,-74.0,-77.0,Acm,Avky,Mh,-74.0
5576.0,2019-03-01,GT,GODS,Passage,Passage,0,-,0,-,31,Gsh,Blg,Moholm,Mh,Töreboda,T,2019-03-01 22:05:00,2019-03-01 22:14:00,2019-03-01 20:54:00,2019-03-01 20:48:00,2019-03-01 22:05:00.000,2019-03-01 20:48:00.000,0.0,0.0,9,6.0,-3.0,-77.0,-80.0,0.0,-77.0,-80.0,Acm,Avky,T,-77.0
5576.0,2019-03-01,GT,GODS,Passage,Passage,0,-,0,-,32,Gsh,Blg,Töreboda,T,Slätte,Sle,2019-03-01 22:14:00,2019-03-01 22:20:00,2019-03-01 20:58:00,2019-03-01 20:54:00,2019-03-01 22:14:00.000,2019-03-01 20:54:00.000,0.0,0.0,6,4.0,-2.0,-80.0,-82.0,0.0,-80.0,-82.0,Acm,Avky,Sle,-80.0
5576.0,2019-03-01,GT,GODS,Passage,Passage,0,-,0,-,33,Gsh,Blg,Slätte,Sle,Älgarås,Äl,2019-03-01 22:20:00,2019-03-01 22:25:00,2019-03-01 21:01:00,2019-03-01 20:58:00,2019-03-01 22:20:00.000,2019-03-01 20:58:00.000,0.0,0.0,5,3.0,-2.0,-82.0,-84.0,0.0,-82.0,-84.0,Acm,Avky,Äl,-82.0
5576.0,2019-03-01,GT,GODS,Passage,Uppehåll,0,-,0,-,34,Gsh,Blg,Älgarås,Äl,Gårdsjö,Gdö,2019-03-01 22:25:00,2019-03-01 22:33:00,2019-03-01 21:05:00,2019-03-01 21:01:00,2019-03-01 22:25:00.000,2019-03-01 21:01:00.000,0.0,0.0,8,4.0,-4.0,-84.0,-88.0,0.0,-84.0,-88.0,Acm,Avky,Gdö,-84.0
5576.0,2019-03-01,GT,GODS,Uppehåll,Passage,0,-,0,-,35,Gsh,Blg,Gårdsjö,Gdö,Finnerödja,Fa,2019-03-01 22:53:00,2019-03-01 23:03:00,2019-03-01 21:09:00,2019-03-01 21:05:00,2019-03-01 22:33:00.000,2019-03-01 21:05:00.000,20.0,0.0,10,4.0,-6.0,-108.0,-114.0,-20.0,-108.0,-114.0,Acm,Avky,Fa,-108.0
5576.0,2019-03-01,GT,GODS,Passage,Passage,0,-,0,-,36,Gsh,Blg,Finnerödja,Fa,Laxå,Lå,2019-03-01 23:03:00,2019-03-01 23:14:00,2019-03-01 21:16:00,2019-03-01 21:09:00,2019-03-01 23:03:00.000,2019-03-01 21:09:00.000,0.0,0.0,11,7.0,-4.0,-114.0,-118.0,0.0,-114.0,-118.0,Acm,Avky,Lå,-114.0
5576.0,2019-03-01,GT,GODS,Passage,Passage,0,-,0,-,37,Gsh,Blg,Laxå,Lå,Linddalen,Lln,2019-03-01 23:14:00,2019-03-01 23:21:00,2019-03-01 21:20:00,2019-03-01 21:16:00,2019-03-01 23:14:00.000,2019-03-01 21:16:00.000,0.0,0.0,7,4.0,-3.0,-118.0,-121.0,0.0,-118.0,-121.0,Acm,Avky,Lln,-118.0
5576.0,2019-03-01,GT,GODS,Passage,Passage,0,-,0,-,38,Gsh,Blg,Linddalen,Lln,Vretstorp,Vt,2019-03-01 23:21:00,2019-03-01 23:25:00,2019-03-01 21:23:00,2019-03-01 21:20:00,2019-03-01 23:21:00.000,2019-03-01 21:20:00.000,0.0,0.0,4,3.0,-1.0,-121.0,-122.0,0.0,-121.0,-122.0,Acm,Avky,Vt,-121.0
5576.0,2019-03-01,GT,GODS,Passage,Passage,0,-,0,-,39,Gsh,Blg,Vretstorp,Vt,Östansjö,Öj,2019-03-01 23:25:00,2019-03-01 23:30:00,2019-03-01 21:26:00,2019-03-01 21:23:00,2019-03-01 23:25:00.000,2019-03-01 21:23:00.000,0.0,0.0,5,3.0,-2.0,-122.0,-124.0,0.0,-122.0,-124.0,Acm,Avky,Öj,-122.0
5576.0,2019-03-01,GT,GODS,Passage,Passage,0,-,0,-,40,Gsh,Blg,Östansjö,Öj,Tälle,Täl,2019-03-01 23:30:00,2019-03-01 23:31:00,2019-03-01 21:29:00,2019-03-01 21:26:00,2019-03-01 23:30:00.000,2019-03-01 21:26:00.000,0.0,0.0,1,3.0,2.0,-124.0,-122.0,0.0,-124.0,-122.0,Acm,Avky,Täl,-124.0
5576.0,2019-03-01,GT,GODS,Passage,Uppehåll,0,-,2,Vagntillkoppling av godsvagnar,41,Gsh,Blg,Tälle,Täl,Hallsbergs rangerbangård,Hrbg,2019-03-01 23:31:00,2019-03-01 23:41:00,2019-03-01 21:45:00,2019-03-01 21:29:00,2019-03-01 23:31:00.000,2019-03-01 21:29:00.000,0.0,0.0,10,16.0,6.0,-122.0,-116.0,0.0,-122.0,-116.0,Acm,Avky,Hrbg,-122.0
5576.0,2019-03-01,GT,GODS,Uppehåll,Uppehåll,2,Vagntillkoppling av godsvagnar,0,Uppehåll av teknisk/personalrelaterad typ,42,Gsh,Blg,Hallsbergs rangerbangård,Hrbg,Hallsbergs pbg,Hpbg,2019-03-02 01:34:00,2019-03-02 01:38:00,2019-03-01 22:52:00,2019-03-01 22:47:00,2019-03-01 23:41:00.000,2019-03-01 21:45:00.000,113.0,62.0,4,5.0,1.0,-167.0,-166.0,-51.0,-167.0,-166.0,Acm,Avky,Hpbg,-167.0
5576.0,2019-03-01,GT,GODS,Uppehåll,Passage,0,Uppehåll av teknisk/personalrelaterad typ,0,-,43,Gsh,Blg,Hallsbergs pbg,Hpbg,Kumla,Kla,2019-03-02 01:41:00,2019-03-02 01:49:00,2019-03-01 23:01:00,2019-03-01 22:54:00,2019-03-02 01:38:00.000,2019-03-01 22:52:00.000,3.0,2.0,8,7.0,-1.0,-167.0,-168.0,-1.0,-167.0,-168.0,Acm,Avky,Kla,-167.0
5576.0,2019-03-01,GT,GODS,Passage,Passage,0,-,0,-,44,Gsh,Blg,Kumla,Kla,Mosås,Ms,2019-03-02 01:49:00,2019-03-02 02:01:00,2019-03-01 23:09:00,2019-03-01 23:01:00,2019-03-02 01:49:00.000,2019-03-01 23:01:00.000,0.0,0.0,12,8.0,-4.0,-168.0,-172.0,0.0,-168.0,-172.0,Acm,Avky,Ms,-168.0
5576.0,2019-03-01,GT,GODS,Passage,Passage,0,-,0,-,45,Gsh,Blg,Mosås,Ms,Örebro södra,Öb,2019-03-02 02:01:00,2019-03-02 02:07:00,2019-03-01 23:16:00,2019-03-01 23:09:00,2019-03-02 02:01:00.000,2019-03-01 23:09:00.000,0.0,0.0,6,7.0,1.0,-172.0,-171.0,0.0,-172.0,-171.0,Acm,Avky,Öb,-172.0
5576.0,2019-03-01,GT,GODS,Passage,Passage,0,-,0,-,46,Gsh,Blg,Örebro södra,Öb,Örebro c,Ör,2019-03-02 02:07:00,2019-03-02 02:09:00,2019-03-01 23:18:00,,2019-03-02 02:07:00.000,2019-03-01 23:16:00.000,0.0,,2,,,,-171.0,,,-171.0,Acm,Avky,Ör,
5576.0,2019-03-01,GT,GODS,Passage,Passage,0,-,0,-,47,Gsh,Blg,Örebro c,Ör,Hovsta,Hsa,2019-03-02 02:09:00,2019-03-02 02:19:00,2019-03-01 23:26:00,2019-03-01 23:18:00,2019-03-02 02:09:00.000,2019-03-01 23:18:00.000,0.0,0.0,10,8.0,-2.0,-171.0,-173.0,0.0,-171.0,-173.0,Acm,Avky,Hsa,-171.0
5576.0,2019-03-01,GT,GODS,Passage,Passage,0,-,0,-,48,Gsh,Blg,Hovsta,Hsa,Ervalla,Er,2019-03-02 02:19:00,2019-03-02 02:26:00,2019-03-01 23:32:00,2019-03-01 23:26:00,2019-03-02 02:19:00.000,2019-03-01 23:26:00.000,0.0,0.0,7,6.0,-1.0,-173.0,-174.0,0.0,-173.0,-174.0,Acm,Avky,Er,-173.0
5576.0,2019-03-01,GT,GODS,Passage,Passage,0,-,0,-,49,Gsh,Blg,Ervalla,Er,Frövi,Fv,2019-03-02 02:26:00,2019-03-02 02:36:00,2019-03-01 23:41:00,2019-03-01 23:32:00,2019-03-02 02:26:00.000,2019-03-01 23:32:00.000,0.0,0.0,10,9.0,-1.0,-174.0,-175.0,0.0,-174.0,-175.0,Acm,Avky,Fv,-174.0
5576.0,2019-03-01,GT,GODS,Passage,Passage,0,-,0,-,50,Gsh,Blg,Frövi,Fv,Sällinge,Slg,2019-03-02 02:36:00,2019-03-02 02:43:00,2019-03-01 23:48:00,2019-03-01 23:41:00,2019-03-02 02:36:00.000,2019-03-01 23:41:00.000,0.0,0.0,7,7.0,0.0,-175.0,-175.0,0.0,-175.0,-175.0,Acm,Avky,Slg,-175.0
5576.0,2019-03-01,GT,GODS,Passage,Passage,0,-,0,-,51,Gsh,Blg,Sällinge,Slg,Spannarboda,Sba,2019-03-02 02:43:00,2019-03-02 02:47:00,2019-03-01 23:53:00,2019-03-01 23:48:00,2019-03-02 02:43:00.000,2019-03-01 23:48:00.000,0.0,0.0,4,5.0,1.0,-175.0,-174.0,0.0,-175.0,-174.0,Acm,Avky,Sba,-175.0
5576.0,2019-03-01,GT,GODS,Passage,Passage,0,-,0,-,52,Gsh,Blg,Spannarboda,Sba,Näverkärret,Nkt,2019-03-02 02:47:00,2019-03-02 02:55:00,2019-03-01 23:59:00,2019-03-01 23:53:00,2019-03-02 02:47:00.000,2019-03-01 23:53:00.000,0.0,0.0,8,6.0,-2.0,-174.0,-176.0,0.0,-174.0,-176.0,Acm,Avky,Nkt,-174.0
5576.0,2019-03-01,GT,GODS,Passage,Passage,0,-,0,-,53,Gsh,Blg,Näverkärret,Nkt,Krampen,Krn,2019-03-02 02:55:00,2019-03-02 03:02:00,2019-03-02 00:05:00,2019-03-01 23:59:00,2019-03-02 02:55:00.000,2019-03-01 23:59:00.000,0.0,0.0,7,6.0,-1.0,-176.0,-177.0,0.0,-176.0,-177.0,Acm,Avky,Krn,-176.0
5576.0,2019-03-01,GT,GODS,Passage,Uppehåll,0,-,0,-,54,Gsh,Blg,Krampen,Krn,Skinnskatteberg,Skb,2019-03-02 03:02:00,2019-03-02 03:13:00,2019-03-02 00:14:00,2019-03-02 00:05:00,2019-03-02 03:02:00.000,2019-03-02 00:05:00.000,0.0,0.0,11,9.0,-2.0,-177.0,-179.0,0.0,-177.0,-179.0,Acm,Avky,Skb,-177.0
5576.0,2019-03-01,GT,GODS,Uppehåll,Passage,0,-,0,-,55,Gsh,Blg,Skinnskatteberg,Skb,Dagarn,Dn,2019-03-02 03:16:00,2019-03-02 03:27:00,2019-03-02 00:20:00,2019-03-02 00:14:00,2019-03-02 03:13:00.000,2019-03-02 00:14:00.000,3.0,0.0,11,6.0,-5.0,-182.0,-187.0,-3.0,-182.0,-187.0,Acm,Avky,Dn,-182.0
5576.0,2019-03-01,GT,GODS,Passage,Uppehåll,0,-,0,-,56,Gsh,Blg,Dagarn,Dn,Fagersta c,Fgc,2019-03-02 03:27:00,2019-03-02 03:39:00,2019-03-02 00:28:00,2019-03-02 00:20:00,2019-03-02 03:27:00.000,2019-03-02 00:20:00.000,0.0,0.0,12,8.0,-4.0,-187.0,-191.0,0.0,-187.0,-191.0,Acm,Avky,Fgc,-187.0
